Trial	ObjID	LocID	FB	Task	RT	Stim
255	131	2	0	2	771	657625	
256	2	4	0	2	804	665616	
257	142	2	1	-1	1186	671623	
258	54	3	1	-1	869	677612	
259	161	4	1	-1	736	683601	
260	156	1	1	-1	656	693590	
261	234	3	1	-1	736	699582	
262	166	1	1	-1	1336	705571	
263	227	2	1	-1	621	713560	
264	205	4	1	-1	936	719551	
