Trial	ObjID	LocID	FB	Task	RT	Stim
97	199	2	1	-1	754	73945	
98	42	3	1	-1	703	79936	
99	136	4	1	-1	623	89925	
100	13	1	1	-1	803	95918	
101	126	2	1	2	873	105907	
102	86	3	1	2	809	117900	
103	146	1	1	2	792	129895	
104	119	4	1	2	836	135890	
105	118	1	1	2	636	141879	
106	170	3	1	2	755	149868	
107	25	4	1	2	872	157859	
108	85	2	1	2	655	165867	
109	79	1	0	2	821	173858	
110	147	2	0	2	836	179849	
111	22	3	0	2	703	185838	
112	90	4	0	2	1173	195828	
113	255	2	0	2	921	203821	
114	95	3	0	2	787	211812	
115	48	1	0	2	877	225803	
116	72	4	0	2	687	233800	
117	60	1	1	1	704	241791	
118	166	3	1	1	736	247782	
119	76	4	1	1	656	257771	
120	165	2	1	1	721	265764	
121	174	2	1	1	986	271755	
122	258	3	1	1	754	279744	
123	81	4	1	1	808	291735	
124	239	1	1	1	677	305730	
125	11	4	0	1	1036	311727	
126	75	1	0	1	769	317716	
127	148	2	0	1	1370	323705	
128	137	3	0	1	86	329694	
129	54	4	0	1	671	337683	
130	180	3	0	1	723	347674	
131	227	2	0	1	688	355667	
132	21	1	0	1	655	363675	
133	99	1	1	-2	974	373666	
134	151	3	1	-2	807	383659	
135	189	4	1	-2	803	389652	
136	58	2	1	-2	755	397641	
137	101	2	1	-2	136	403632	
138	158	1	1	-2	735	409622	
139	259	3	1	-2	756	419611	
140	29	4	1	-2	268	425604	
141	12	4	1	2	702	431593	
142	222	2	1	2	152	437582	
143	187	3	1	2	654	445571	
144	113	1	1	2	775	457562	
145	16	1	1	2	857	467557	
146	53	4	1	2	704	475550	
147	204	2	1	2	621	483541	
148	198	3	1	2	769	489532	
149	97	1	0	2	673	499521	
150	264	2	0	2	736	505514	
151	176	3	0	2	569	511503	
152	262	4	0	2	653	517509	
153	149	4	0	2	755	525498	
154	74	2	0	2	269	531489	
155	44	1	0	2	755	539495	
156	77	3	0	2	655	547486	
157	8	2	1	1	770	553477	
158	156	1	1	1	736	559466	
159	27	3	1	1	671	567456	
160	69	4	1	1	635	573447	
161	237	2	1	1	654	581436	
162	78	3	1	1	102	587427	
163	190	4	1	1	769	593416	
164	210	1	1	1	705	601405	
165	251	4	0	1	705	609396	
166	173	1	0	1	955	617387	
167	20	2	0	1	1203	623378	
168	209	3	0	1	1500	629367	
169	108	2	0	1	655	637373	
170	93	3	0	1	903	643364	
171	234	1	0	1	553	649353	
172	229	4	0	1	536	655359	
173	162	3	1	-1	904	4004	
174	45	4	1	-1	621	11995	
175	142	1	1	-1	688	19986	
176	252	2	1	-1	769	25977	
177	92	2	1	-1	708	37966	
178	244	3	1	-1	671	45961	
179	19	4	1	-1	771	53952	
180	153	1	1	-1	621	61943	
181	197	2	1	-1	755	69934	
182	249	3	1	-1	905	77925	
183	106	1	1	-1	686	83916	
184	193	4	1	-1	752	89905	
185	144	4	1	2	685	95895	
186	103	2	1	2	904	103884	
187	18	1	1	2	702	109875	
188	208	3	1	2	673	119864	
189	236	1	1	2	636	125857	
190	73	4	1	2	986	131846	
191	2	2	1	2	703	137835	
192	17	3	1	2	555	145824	
193	33	2	0	2	707	155815	
194	88	1	0	2	790	165808	
195	30	4	0	2	986	171801	
196	122	3	0	2	942	183790	
197	100	2	0	2	136	189785	
198	14	3	0	2	673	199791	
199	238	4	0	2	972	207784	
200	130	1	0	2	655	215775	
201	247	1	1	1	1036	221766	
202	231	4	1	1	686	227755	
203	212	2	1	1	606	237745	
204	159	3	1	1	704	245738	
205	260	4	1	1	754	253729	
206	5	1	1	1	869	259720	
207	171	3	1	1	736	265709	
208	232	2	1	1	552	271698	
209	64	4	0	1	686	277687	
210	179	1	0	1	588	285676	
211	127	3	0	1	556	295667	
212	240	2	0	1	503	301660	
213	188	1	0	1	736	307649	
214	253	3	0	1	553	313655	
215	6	4	0	1	553	319644	
216	91	2	0	1	686	325633	
217	112	1	1	-2	893	339623	
218	59	2	1	-2	736	345619	
219	181	3	1	-2	852	351609	
220	200	4	1	-2	669	357598	
221	84	1	1	-2	704	365587	
222	217	4	1	-2	652	371578	
223	161	3	1	-2	654	379567	
224	7	2	1	-2	185	385558	
225	134	2	1	2	655	393547	
226	116	1	1	2	988	401538	
227	4	3	1	2	755	409529	
228	216	4	1	2	890	419520	
229	65	2	1	2	736	425513	
230	245	1	1	2	786	431519	
231	203	4	1	2	836	437508	
232	235	3	1	2	1152	443497	
233	41	4	0	2	735	449487	
234	55	2	0	2	789	459476	
235	230	3	0	2	1004	467469	
236	89	1	0	2	821	475460	
237	145	3	0	2	704	483451	
238	63	4	0	2	786	489442	
239	132	1	0	2	890	499431	
240	223	2	0	2	855	507424	
241	139	2	1	1	1055	515415	
242	110	1	1	1	736	521406	
243	185	4	1	1	944	535395	
244	40	3	1	1	636	541392	
245	228	3	1	1	653	547381	
246	105	2	1	1	586	553370	
247	221	4	1	1	604	561359	
248	36	1	1	1	791	573351	
249	83	4	0	1	686	579345	
250	70	3	0	1	535	585335	
251	213	1	0	1	652	591324	
252	256	2	0	1	654	599313	
253	28	1	0	1	669	605304	
254	211	3	0	1	675	617293	
255	143	4	0	1	927	631288	
256	46	2	0	1	869	637285	
257	37	1	1	-1	1042	649274	
258	52	3	1	-1	625	661269	
259	184	4	1	-1	686	667264	
260	186	2	1	-1	654	675253	
261	202	1	1	-1	706	685244	
262	34	2	1	-1	621	693237	
263	154	3	1	-1	796	709228	
264	169	4	1	-1	654	717227	
