Trial	ObjID	LocID	FB	Task	RT	Stim
108	160	4	1	1	673	159924	
109	107	2	0	1	789	169917	
110	195	4	0	1	1053	175927	
111	133	3	0	1	770	181916	
112	221	1	0	1	636	187922	
113	69	3	0	1	835	193912	
114	230	4	0	1	886	199917	
115	168	2	0	1	776	211906	
116	125	1	0	1	722	219901	
117	163	2	1	2	855	227909	
118	59	1	1	2	1003	233900	
119	134	4	1	2	657	243906	
120	248	3	1	2	1153	249899	
121	10	3	1	2	654	257888	
122	235	2	1	2	673	267896	
123	109	4	1	2	753	273889	
124	26	1	1	2	1303	279879	
125	3	4	0	2	655	287884	
126	100	3	0	2	756	297875	
127	237	1	0	2	703	303885	
128	81	2	0	2	655	311874	
129	11	2	0	2	869	317866	
130	115	3	0	2	1403	323855	
131	101	4	0	2	1424	333844	
132	117	1	0	2	1500	339837	
133	180	3	1	-2	821	347826	
134	172	1	1	-2	757	357817	
135	17	4	1	-2	986	363810	
136	44	2	1	-2	969	369800	
137	155	3	1	-2	1036	375805	
138	60	2	1	-2	804	383794	
139	79	1	1	-2	836	389802	
140	150	4	1	-2	873	399792	
141	166	2	1	1	1303	405785	
142	33	3	1	1	723	415790	
143	23	1	1	1	1500	421783	
144	148	4	1	1	755	429789	
145	121	2	1	1	755	437780	
146	149	4	1	1	944	451788	
147	111	1	1	1	769	457785	
148	249	3	1	1	655	465774	
149	42	3	0	1	554	473765	
150	6	4	0	1	1500	479773	
151	16	2	0	1	721	487762	
152	175	1	0	1	794	501770	
153	184	3	0	1	753	507767	
154	254	2	0	1	688	515756	
155	91	4	0	1	821	523748	
156	25	1	0	1	853	529755	
157	96	3	1	2	756	539744	
158	32	4	1	2	936	545754	
159	231	1	1	2	936	551743	
160	61	2	1	2	755	559749	
161	90	4	1	2	829	575740	
162	39	3	1	2	823	585739	
163	112	2	1	2	835	591733	
164	128	1	1	2	769	597738	
165	89	2	0	2	772	605727	
166	239	3	0	2	741	617719	
167	41	1	0	2	970	623730	
168	181	4	0	2	755	631719	
169	141	2	0	2	771	639711	
170	209	1	0	2	836	645718	
171	104	4	0	2	835	651708	
172	132	3	0	2	872	659713	
173	143	4	1	-1	888	4017	
174	12	1	1	-1	771	12008	
175	193	2	1	-1	890	21999	
176	99	3	1	-1	772	29992	
177	98	1	1	-1	794	44000	
178	213	4	1	-1	842	55997	
179	20	3	1	-1	855	63992	
180	259	2	1	-1	453	69983	
181	236	3	1	-1	802	75972	
182	120	1	1	-1	707	85978	
183	260	2	1	-1	721	93971	
184	140	4	1	-1	1053	99979	
185	186	1	1	1	853	105968	
186	157	4	1	1	729	121974	
187	137	3	1	1	736	127973	
188	214	2	1	1	727	141962	
189	152	2	1	1	775	153959	
190	256	3	1	1	936	159954	
191	229	1	1	1	835	165944	
192	203	4	1	1	755	173949	
193	207	4	0	1	869	179940	
194	177	2	0	1	807	189946	
195	30	1	0	1	970	195939	
196	216	3	0	1	721	203945	
197	165	1	0	1	836	209936	
198	119	4	0	1	771	217942	
199	84	3	0	1	836	223933	
200	75	2	0	1	773	233923	
201	147	2	1	2	788	241932	
202	196	3	1	2	792	253923	
203	28	1	1	2	707	263918	
204	103	4	1	2	835	269912	
205	211	4	1	2	853	275917	
206	5	3	1	2	991	287906	
207	179	1	1	2	1500	293902	
208	51	2	1	2	704	301891	
209	176	4	0	2	671	309882	
210	9	1	0	2	771	317873	
211	159	2	0	2	755	325864	
212	123	3	0	2	803	331855	
213	212	2	0	2	788	339844	
214	37	4	0	2	606	349835	
215	27	1	0	2	686	355845	
216	56	3	0	2	671	363834	
217	50	3	1	-2	873	373826	
218	252	1	1	-2	853	379835	
219	200	2	1	-2	705	387824	
220	118	4	1	-2	807	397832	
221	131	2	1	-2	770	403825	
222	47	1	1	-2	789	413814	
223	130	4	1	-2	775	425824	
224	228	3	1	-2	805	433819	
225	19	1	1	1	803	439810	
226	218	4	1	1	970	445816	
227	122	2	1	1	1070	451805	
228	129	3	1	1	936	457811	
229	190	3	1	1	822	465800	
230	45	1	1	1	969	471792	
231	124	4	1	1	1500	477781	
232	178	2	1	1	936	483770	
233	151	3	0	1	771	491759	
234	241	2	0	1	736	497750	
235	264	1	0	1	755	505739	
236	73	4	0	1	804	513730	
237	92	4	0	1	886	519738	
238	14	3	0	1	769	525727	
239	164	2	0	1	836	531733	
240	15	1	0	1	1486	537722	
241	154	4	1	2	705	545728	
242	153	2	1	2	936	551719	
243	64	3	1	2	755	559725	
244	80	1	1	2	790	569716	
245	57	4	1	2	637	577709	
246	234	3	1	2	936	583717	
247	114	1	1	2	924	593706	
248	13	2	1	2	804	601699	
249	108	1	0	2	755	609707	
250	174	3	0	2	836	615698	
251	40	2	0	2	671	623704	
252	46	4	0	2	705	631695	
253	173	2	0	2	769	637687	
254	31	3	0	2	775	649692	
255	43	4	0	2	761	663687	
256	225	1	0	2	888	671684	
257	199	4	1	-1	1269	677675	
258	54	1	1	-1	1053	683681	
259	161	2	1	-1	785	689670	
260	253	3	1	-1	703	695676	
261	110	3	1	-1	802	701666	
262	22	4	1	-1	687	709655	
263	255	1	1	-1	752	715646	
264	183	2	1	-1	702	721635	
