Trial	ObjID	LocID	FB	Task	RT	Stim
139	188	1	1	-2	635	415950	
140	173	2	1	-2	637	423938	
141	260	2	1	2	589	433944	
142	170	4	1	2	535	439952	
143	101	3	1	2	537	447957	
144	93	1	1	2	502	453963	
145	244	4	1	2	625	467968	
146	133	2	1	2	535	473979	
147	84	1	1	2	570	481984	
148	196	3	1	2	535	487974	
149	147	1	0	2	485	493962	
150	256	3	0	2	485	499950	
151	132	2	0	2	537	507938	
152	144	4	0	2	502	513928	
153	69	4	0	2	502	519916	
154	145	2	0	2	637	527904	
155	9	3	0	2	536	533910	
156	40	1	0	2	535	539915	
157	203	4	1	1	587	547920	
158	14	3	1	1	485	553926	
159	230	1	1	1	452	559931	
160	80	2	1	1	470	567919	
161	201	3	1	1	487	575909	
162	140	1	1	1	552	581915	
163	65	4	1	1	522	591920	
164	75	2	1	1	135	597928	
165	205	2	0	1	469	603916	
166	32	1	0	1	469	609904	
167	172	4	0	1	470	617909	
168	10	3	0	1	589	627915	
169	233	1	0	1	655	637923	
170	124	4	0	1	487	645931	
171	122	3	0	1	503	653921	
172	192	2	0	1	536	659927	
173	19	4	1	-1	687	4018	
174	73	1	1	-1	487	12008	
175	49	3	1	-1	489	22014	
176	209	2	1	-1	485	28022	
177	18	2	1	-1	468	34027	
178	109	3	1	-1	485	40015	
179	221	1	1	-1	504	48003	
180	160	4	1	-1	503	55993	
181	119	2	1	-1	574	67999	
182	167	4	1	-1	470	75992	
183	105	1	1	-1	535	81982	
184	218	3	1	-1	555	91970	
185	66	3	1	2	485	97961	
186	224	2	1	2	607	109966	
187	191	1	1	2	468	115959	
188	23	4	1	2	472	125947	
189	92	3	1	2	587	133955	
190	110	1	1	2	552	139961	
191	128	4	1	2	573	151966	
192	53	2	1	2	507	163959	
193	2	2	0	2	535	169952	
194	52	4	0	2	587	177940	
195	21	3	0	2	702	183946	
196	162	1	0	2	577	199951	
197	4	1	0	2	535	205947	
198	29	3	0	2	552	211952	
199	121	2	0	2	487	219940	
200	157	4	0	2	502	225946	
201	45	1	1	1	652	231951	
202	13	2	1	1	537	239956	
203	254	3	1	1	472	249962	
204	206	4	1	1	455	259970	
205	99	1	1	1	470	267978	
206	189	2	1	1	485	273968	
207	120	4	1	1	485	279956	
208	253	3	1	1	502	285944	
209	207	2	0	1	805	295949	
210	197	1	0	1	535	301957	
211	240	3	0	1	502	307945	
212	212	4	0	1	670	315933	
213	114	1	0	1	573	327923	
214	158	4	0	1	787	335932	
215	229	2	0	1	957	347922	
216	76	3	0	1	535	353915	
217	86	4	1	-2	852	359903	
218	123	1	1	-2	452	365891	
219	154	3	1	-2	555	375896	
220	68	2	1	-2	487	383904	
221	139	4	1	-2	487	391910	
222	186	2	1	-2	502	397900	
223	164	1	1	-2	535	403888	
224	104	3	1	-2	537	411876	
225	149	3	1	2	485	417866	
226	171	1	1	2	488	427854	
227	61	2	1	2	522	437862	
228	25	4	1	2	585	443870	
229	41	3	1	2	452	449858	
230	245	4	1	2	469	455846	
231	156	1	1	2	535	461851	
232	63	2	1	2	485	467839	
233	195	4	0	2	435	473827	
234	56	1	0	2	553	481832	
235	97	2	0	2	452	487838	
236	77	3	0	2	503	495843	
237	232	4	0	2	775	509833	
238	168	3	0	2	635	515844	
239	262	1	0	2	470	523832	
240	129	2	0	2	572	533838	
241	238	3	1	1	1026	547846	
242	246	4	1	1	503	555841	
243	111	2	1	1	570	563847	
244	236	1	1	1	570	571837	
245	91	4	1	1	570	579843	
246	3	3	1	1	502	585833	
247	71	1	1	1	552	591821	
248	210	2	1	1	504	599809	
249	102	4	0	1	502	605799	
250	38	2	0	1	552	611787	
251	11	3	0	1	453	619775	
252	24	1	0	1	502	625765	
253	33	1	0	1	485	631753	
254	249	3	0	1	487	639741	
255	248	2	0	1	505	649747	
256	90	4	0	1	470	657755	
257	138	3	1	-1	852	663745	
258	176	4	1	-1	504	671733	
259	44	1	1	-1	535	677723	
260	216	2	1	-1	553	685711	
261	15	2	1	-1	742	699717	
262	118	1	1	-1	687	707712	
263	166	4	1	-1	602	713718	
264	227	3	1	-1	537	721723	
