subj,stage,region,n_voxels,pval,rval,correct
38,late_practice,BA20R,359,0.16677290032915157,0.08169234176385115,0.3298611111111111
38,late_practice,BA37L,308,0.570639762214488,0.033553762954180485,0.3298611111111111
38,late_practice,BA37R,302,0.08088146654451911,0.10303430389440973,0.3402777777777778
38,late_practice,BA38L,304,0.0032441827373786594,0.17289711323096157,0.3298611111111111
38,late_practice,BA38R,302,0.016770483140637244,0.1408416804861392,0.3333333333333333
42,early_practice,BA17L,157,8.324399606381283e-23,0.5358535870008272,0.6180555555555556
42,early_practice,BA17R,151,2.635992976647735e-37,0.6593679483379677,0.5555555555555556
42,early_practice,BA18L,724,1.4560856886489395e-17,0.4743311733587716,0.5833333333333334
42,early_practice,BA18R,717,1.8029968254680008e-54,0.7555511715841906,0.6770833333333334
42,early_practice,BA19L,761,4.172713369267599e-30,0.6047058455645702,0.6423611111111112
42,early_practice,BA19R,800,1.086060582010674e-18,0.48864871846976415,0.4861111111111111
42,early_practice,BA20L,360,0.0011982369902066793,0.18996270973413076,0.2847222222222222
42,early_practice,BA20R,359,3.5920448160369276e-07,0.2944993354275256,0.3263888888888889
42,early_practice,BA37L,308,0.02465704886955644,0.13238258156821173,0.3090277777777778
42,early_practice,BA37R,302,0.01343502353409762,0.14552210194321175,0.2881944444444444
42,early_practice,BA38L,304,0.00949177317647441,0.15260937833057198,0.2916666666666667
42,early_practice,BA38R,302,0.016401442683020427,0.1413171732253854,0.2881944444444444
42,late_practice,BA17L,157,0.24844809979406737,-0.06822502659246789,0.2604166666666667
42,late_practice,BA17R,151,0.608381526185129,0.030317489006184473,0.23958333333333334
42,late_practice,BA18L,724,0.07610866443596238,0.10468565845804936,0.2465277777777778
42,late_practice,BA18R,717,0.02004414592577548,0.1369817763086667,0.2638888888888889
42,late_practice,BA19L,761,0.0055301575436602635,0.16309703556075336,0.2465277777777778
42,late_practice,BA19R,800,0.18891145822355693,0.07763751263358588,0.2916666666666667
42,late_practice,BA20L,360,0.6165902711499675,-0.029625725142562932,0.19791666666666666
42,late_practice,BA20R,359,0.9052060893869464,-0.00704785788686018,0.2222222222222222
42,late_practice,BA37L,308,0.31079407409112486,-0.05993137157889318,0.2673611111111111
42,late_practice,BA37R,302,0.861432953490492,0.01033012982215013,0.2743055555555556
42,late_practice,BA38L,304,0.1642353295096761,-0.08218223737161436,0.2604166666666667
42,late_practice,BA38R,302,0.787779998236066,-0.015930714604161775,0.23958333333333334
44,early_practice,BA17L,157,2.6422967956086918e-08,0.32054271058064526,0.5
44,early_practice,BA17R,151,9.677695978074554e-14,0.42007793559095397,0.5729166666666666
44,early_practice,BA18L,724,1.8945967233686848e-16,0.4594874815883452,0.5416666666666666
44,early_practice,BA18R,717,2.4026406069515513e-25,0.5616780889632962,0.6423611111111112
44,early_practice,BA19L,761,3.6779635939070013e-19,0.4944282392982662,0.5243055555555556
44,early_practice,BA19R,800,1.3858865332393755e-16,0.46133534176704183,0.5243055555555556
44,early_practice,BA20L,360,0.0005034951471346237,0.20372752121226728,0.3576388888888889
44,early_practice,BA20R,359,2.176904862497689e-05,0.24737027041211335,0.3368055555555556
44,early_practice,BA37L,308,0.15193960222852845,0.0846400138012201,0.3645833333333333
44,early_practice,BA37R,302,0.004194160439859119,0.16824177189459644,0.3576388888888889
44,early_practice,BA38L,304,0.12418783006407991,0.09080163610934747,0.3333333333333333
44,early_practice,BA38R,302,0.1283546608093263,0.08981294588537013,0.3333333333333333
44,late_practice,BA17L,157,1.6041861710947368e-25,0.5633817957689178,0.6979166666666666
44,late_practice,BA17R,151,3.8106177625034205e-52,0.7446689427846814,0.7847222222222222
44,late_practice,BA18L,724,2.441587881874276e-64,0.79609924957795,0.8402777777777778
44,late_practice,BA18R,717,3.858388134701926e-79,0.8433976603917337,0.8645833333333334
44,late_practice,BA19L,761,2.9116411879379207e-27,0.5797757276983388,0.6597222222222222
44,late_practice,BA19R,800,2.1540265948762396e-71,0.8203840894972602,0.7743055555555556
44,late_practice,BA20L,360,3.5371197831007764e-06,0.269336192901061,0.3645833333333333
44,late_practice,BA20R,359,2.4361689451261515e-06,0.2736117371846123,0.3055555555555556
44,late_practice,BA37L,308,0.0023671104797672125,0.17845979108422502,0.3125
44,late_practice,BA37R,302,0.17620308144229996,0.0799191312045669,0.34375
44,late_practice,BA38L,304,0.003486702171479438,0.17160183036412285,0.2986111111111111
44,late_practice,BA38R,302,0.00025877505118553806,0.2137165063869097,0.3402777777777778
