Trial	ObjID	LocID	FB	Task	RT	Stim
246	99	3	1	2	548	567944	
247	39	1	1	2	716	573941	
248	57	2	1	2	582	581939	
249	120	1	0	2	764	591937	
250	231	3	0	2	916	597950	
251	195	2	0	2	765	605948	
252	51	4	0	2	682	611946	
253	259	4	0	2	915	617944	
254	140	1	0	2	796	631942	
255	148	3	0	2	749	637954	
256	224	2	0	2	764	649952	
257	230	2	1	-1	1082	655965	
258	194	1	1	-1	615	663963	
259	132	3	1	-1	549	671960	
260	35	4	1	-1	565	679958	
261	122	2	1	-1	582	687955	
262	163	1	1	-1	714	697953	
263	30	4	1	-1	682	703950	
264	81	3	1	-1	830	715948	
